id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUROeTQ2YVRnEAE,Small restaurant but very good. I frequently come to this place. Their menu is on point.,a month ago,58:58.3,5,Crypex,1,https://www.google.com/maps/contrib/106006881295468120362/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURONDRUM1ZBEAE,,a month ago,58:58.3,5,Sahasra Sahasra Jung Akauliya,0,https://www.google.com/maps/contrib/108792768760809252933/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUROX3JDOVJBEAE,Excellent customer service and the food is worth coming back to.,a month ago,58:58.3,5,Sarmilan Thevathas,0,https://www.google.com/maps/contrib/110800210186674649029/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUROM29ERVl3EAE,Very clean and very delicious,a month ago,58:58.3,5,Aida&Faraz Adventure,216,https://www.google.com/maps/contrib/103744013421466966177/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUROd3REYU53EAE,Delicious food and helpful/friendly staff. Come here!!,2 months ago,58:58.3,5,Ben Sluzar,4,https://www.google.com/maps/contrib/104144828941971698037/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURacTVpTnZnRRAB,"This is an update to my original review because this restaurant actually reads reviews and implements change! I appreciate their tasty food and eat it weekly, now. Great service, very friendly, clean and welcoming establishment.",2 months ago,58:58.3,4,Jamelia Campbell,0,https://www.google.com/maps/contrib/108093020814256031700/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNOOWZfUDN3RRAB,"The food is phenomenal, my favourite is oxtail with rice and coleslaw! Guy Abdul is very friendly and positive, great location and food, would definitely recommend to others.",2 months ago,58:58.3,5,Stanislav Dutchyn,0,https://www.google.com/maps/contrib/107660018685731656700/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNOLXVTeXBnRRAB,"I went there for the first time and had the jerk chicken leg with rice and cole slaw. The chicken was juicy and seasoned perfectly, while the slaw fresh and crispy, The rice was perfect with the gravy.It was probably the best Jerk i have had in a while.Will definitely be back",2 months ago,58:58.3,5,Chris Rowles,1,https://www.google.com/maps/contrib/101970571436249838364/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNOdlA2QmNnEAE,The staff are so friendly and the food so delicious,2 months ago,59:04.7,5,Tayyib Thomas,18,https://www.google.com/maps/contrib/101578492289504067547/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQxbjd6UHRBRRAB,Food is amazing..beef Pattie’s are good and meals have lots of flavour. Customer service,2 months ago,59:04.7,5,nader awas,0,https://www.google.com/maps/contrib/115505767013633928740/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQxMVlmS213RRAB,"Food is great, portions are great, the coleslaw was awesome too!",2 months ago,59:04.7,5,emilio jabbour,1,https://www.google.com/maps/contrib/101499849548547804779/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQxN0pmc2J3EAE,Amazing Jerk Chicken and great service by Abdulla!!!,2 months ago,59:04.7,5,Abhishek Warrier,24,https://www.google.com/maps/contrib/107989585805045677086/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQxclB2QnZ3RRAB,The food at this place is really good compared to a lot of other caribbean restaurants. The prices are good and I like going to this place for lunch every now and again definitely recommend.,2 months ago,59:04.7,5,Julian Brown Jr,0,https://www.google.com/maps/contrib/106484566762880281638/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxLWZ5WUlREAE,It's small mostly take away,2 months ago,59:04.7,3,elodie stehle,6,https://www.google.com/maps/contrib/109459073257741945459/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxNXNETFJREAE,"Ordered a plate of Oxtail, rice & beans and  beef patty. Also took a jerk chicken plate for later in the evening. Food was great, definitely recommend. Customer service was A1 too !",2 months ago,59:04.7,5,Jean Pam,0,https://www.google.com/maps/contrib/115552096470134820756/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxMHRPQkJREAE,"I was craving for Jerk Chicken and rice peas. Wat-AH Jerk restaurant really did the job. The staff was really friendly and the jerk chicken was so delicious. I highly recommend this restaurant for people who loves Caribbean cuisine. I would like to say thank you to Mansi, Hanin and Tayib (chef) 👨‍🍳🍽️ …",2 months ago,59:04.7,5,havier perez,1,https://www.google.com/maps/contrib/115289363007037642969/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxX1BmUWN3EAE,"The oxtail that I ordered was good, plenty and it melted in my mouth.😋 …",2 months ago,59:04.7,5,Charmaine Brown,0,https://www.google.com/maps/contrib/104318130243400946207/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxclBueWJREAE,"Good value for the money, it's not as spicy as I wish it to be though!",2 months ago,59:04.7,5,Ali Abyaneh,69,https://www.google.com/maps/contrib/111775772709117334324/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxMU5PSlNnEAE,,2 months ago,59:11.2,4,White Clouds,85,https://www.google.com/maps/contrib/100166041679656082349/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWdjVfdF9nRRAB,,3 months ago,59:11.2,1,Yahaya Alphonse,6,https://www.google.com/maps/contrib/117754332280937968900/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURWalllTFBnEAE,The food was nice and customer service was great,3 months ago,59:11.2,5,Kehinde Olajubu,0,https://www.google.com/maps/contrib/116851034861185782348/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURWc2RYRFRnEAE,"Provided catering for my work event. People raved about how juicy and delicious the jerk chicken was. Amazing service, quality and price for the food. …",3 months ago,59:11.2,5,David Chow,1,https://www.google.com/maps/contrib/107479733057137370977/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURWdHJ5QzVBRRAB,Food was great…Mohammed was very pleasant & welcoming. Coming back  for sure !!,3 months ago,59:11.2,5,Nathania Aa,0,https://www.google.com/maps/contrib/100574376753064854352/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNWaHFEQndnRRAB,"Great halal place in downtown, went there with my friend to try the Caribbean jerk chicken while we're at it we also got the Mediterranean food. Highly suggest go try it out.",3 months ago,59:11.2,5,Enes Sertkan,11,https://www.google.com/maps/contrib/110033318852305893863/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNWLXBfUkt3EAE,"AMAZING food. Wanted my Muslim bro to taste some jerk chicken, and this was the only good halal place we found. We ordered a mix of Caribbean and Mediterranean food, and it was absolutely delightful. The owner Mohammed was a pleasant …",3 months ago,59:11.2,5,Kidus Bewket,0,https://www.google.com/maps/contrib/107050311577897437276/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNWNnNiaWZnEAE,Sweet staff,3 months ago,59:11.2,5,Melanie F,69,https://www.google.com/maps/contrib/103997045583211395891/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURsdktxLVlBEAE,"Be careful with their most spicy level… not sure what was added to the pepper, I almost fainted from the stomach burn it gave",3 months ago,59:11.2,1,Angela Han,0,https://www.google.com/maps/contrib/104964732078285607337/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsejhxTE93EAE,"honestly it was the rice and peas that carried. most flavourful rice i’ve EVER had, inspired me to write this review. unfortunately the chicken i had wasn’t very moist, and the seasoning ratio was a bit off. doesn’t quite taste like traditional jerk but it was tasty nonetheless. plantains were decent, skip the coleslaw though.",3 months ago,59:11.2,4,Audrey Tian,1,https://www.google.com/maps/contrib/114039285233306734434/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsdTduTW1nRRAB,"We have recently been here a handful of times for the quarter chicken evening special and are hooked. The value is excellent, the food was incredible and the service even better. Will be returning soon to fill out the loyalty card.",3 months ago,59:17.6,5,Matt V,0,https://www.google.com/maps/contrib/114340571574277243846/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsdGVEVTZnRRAB,A hidden gem in DT that I’ve quickly grown very fond of! Special s/o to Abdo and Nancy for always being so kind,3 months ago,59:17.6,5,Imade Eghobamien,0,https://www.google.com/maps/contrib/100180381004333709505/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNscGNxMDdRRRAB,"It was my first time here, and I was surprised. The prices here were very reasonable, and the service is excellent. …",3 months ago,59:17.6,5,Black White,0,https://www.google.com/maps/contrib/116305256483370576038/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNseGRhUXdnRRAB,"I came here about a year ago and got the beef patty. Patty was 3 bucks and tasted meh, told myself I shouldn't come here again for a patty. Today I was craving a patty and since this place is close to work, I went here again, hoping they …",3 months ago,59:17.6,2,Nevethen A,80,https://www.google.com/maps/contrib/115033037745596897869/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNseGJtbmR3EAE,"Well this is my new Goto for lunch. I just had their jerk chicken leg and chicken gravy and it was incredible! The flavors were spot on – spicy, smoky, and just delicious. The quantity was filling. It's some of the best jerk chicken I've …",3 months ago,59:17.6,5,Ahmad Sabih,24,https://www.google.com/maps/contrib/101257061543811323580/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNseGNpR3JnRRAB,"Besides the great tasting food, the staff are very friendly and polite - shoutout to Abdull and Mansi who are always a pleasure to order from and of course Tayab for always having the dishes on point!",3 months ago,59:17.6,5,Randall Truscott,1,https://www.google.com/maps/contrib/104119182186849881872/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsbVl2c0JREAE,"We walked 15 min in the cold to get to Wat ah Jerk. We were welcomed by Abdull. He was very nice and made us feel welcome . We ordered 2 Oxtail dinners( best I had in a bit), 1 goat( my daughter loved it), chicken soup( for my grandma who …",3 months ago,59:17.6,5,Mekida Gordon,0,https://www.google.com/maps/contrib/108437476862777374579/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsc2ZEcElnEAE,Very delicious food with great service from Abdo!! We have eaten here many times and the food is authentic and so tasty! Make sure you stop by and try it out! You won’t regret it!!,4 months ago,59:17.6,5,tanika ford,0,https://www.google.com/maps/contrib/112677150063958632325/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsMFp5TFVREAE,Great for a quick bite. Plus it is halal. Abdul provided great service,4 months ago,59:17.6,4,Humayun Fort,70,https://www.google.com/maps/contrib/112116716813295437073/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNsLW83MEJnEAE,"Abdul helped me most recently but the team is amazing overall, never a bad experience",4 months ago,59:17.6,5,Real Dante,0,https://www.google.com/maps/contrib/107577891002622940968/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5b2R1bWJ3EAE,"I go here often, the food is consistently very good! I love the oxtail & jerk pasta!! Honestly the oxtail is so, so good! They have some of the best fried chicken I’ve ever had! The soups hit every time! Everyone is very nice and accommodating. I always enjoy coming here ♥️",4 days ago,59:43.6,5,Rae M,0,https://www.google.com/maps/contrib/102890664520006259557/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5aG9pS1RREAE,I love this restaurant! Jerk chicken curry chicken everything's great yummy! 😋 …,5 days ago,59:43.6,5,early biz,38,https://www.google.com/maps/contrib/109823507054050899905/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ5bXBpUmdRRRAB,"Good service, delicious food, fun atmosphere! We had the goat curry and a shrimp roti and both were delicious. Would absolutely go back here again.",6 days ago,59:43.6,5,Lynn Wyminga,20,https://www.google.com/maps/contrib/102500759045526382910/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5NDVuNDNnRRAB,,a week ago,59:43.6,5,Nickeisha W,1,https://www.google.com/maps/contrib/106539075884738670968/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5bWZDZVJREAE,"What a great restaurant! Great food, Sherine was a pleasant, efficient, attentive server, great music. Food was top notch- jerk chicken fresh, oxtail well seasoned, chicken roti (huge and delicious). Restaurant decor demonstrates culture in a sophisticated manner. I am impressed.",2 weeks ago,59:43.6,5,T Williams,90,https://www.google.com/maps/contrib/100812745603397117662/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5aFBLWUN3EAE,Very inefficient and I suspect their kitchen staff is disabled,2 weeks ago,59:43.6,1,John Wilson,0,https://www.google.com/maps/contrib/106338657169269746302/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURkdjczeUhREAE,"Hands down, the best Jamaican food I’ve had I. The city for a LONG time. The service is so friendly & inviting. You can really taste the love & authenticity in the food. Tried it for the first time 2 weeks ago & had to go back the following weekend. Looking for vibes & flavour, look no further",3 weeks ago,59:43.6,5,Yash T,1,https://www.google.com/maps/contrib/109808309817422192319/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURkelp2SlhREAE,,3 weeks ago,59:43.6,2,Kevin Lam,97,https://www.google.com/maps/contrib/101563535873305255125/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURkMWRyRVV3EAE,Went here with a friend and it was great! He had the oxtail and said it was the best he's ever had. I had the escovitched king fish and I had no idea what escovitched was but it was really good. Would definitely go back again.,3 weeks ago,59:43.6,5,Tariq Muinuddin,9,https://www.google.com/maps/contrib/116141169200831038925/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURkN3BhYWtnRRAB,"My family and I enjoy eating here when we come to visit!!! I order the goat roti and it was delicious. I also got try some of the oxtails and they had so much flavor, meat was falling off the bone. We will definitely be back again!!! ✨✨",3 weeks ago,59:43.6,5,Sophia Morrell,0,https://www.google.com/maps/contrib/106672906210844153826/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURkOHVEY3VBRRAB,"The three of us loved the place the moment we walked in! Soulful vibes, soulful music, and soulful food! The server was welcoming and comforting Can't wait to return to try out their oxtail dish!",4 weeks ago,59:49.8,5,Anthony “Jam-Jam” Henriques,32,https://www.google.com/maps/contrib/102369198589029060271/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkeDZhdkZ3EAE,,a month ago,59:49.8,5,illicia orr campbell,0,https://www.google.com/maps/contrib/111207715677365709971/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkay1mQVhREAE,The people were great. Was able to acomidate my family for my mother's 80th Birthday at short notice. And yes the foooood waaaaas Great. Good atmosphere. Highly recommend...,a month ago,59:49.8,5,Kingsley Phillip,0,https://www.google.com/maps/contrib/106863253055746858960/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkMWVfQUtBEAE,,a month ago,59:49.8,5,Jijo Jose,0,https://www.google.com/maps/contrib/112748058535426120283/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkcGJqU1p3EAE,,a month ago,59:49.8,5,Leon Z,2,https://www.google.com/maps/contrib/103159809669400440436/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkeHV5b0RnEAE,,a month ago,59:49.8,5,Juliana Sairah John,17,https://www.google.com/maps/contrib/115099419189783616636/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkaE5Pa0d3EAE,,a month ago,59:49.8,5,shane,2,https://www.google.com/maps/contrib/111436555553964234700/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNkNk95anlRRRAB,Solid place to get authentic Jamaican food. Oxtail always tender and well flavored. The jerk shrimp is 🔥 …,a month ago,59:49.8,5,barcaman 101,34,https://www.google.com/maps/contrib/109046238943726752805/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNkcU1PSUFREAE,"Greeted warmly right when we entered. Ordered the jerk chicken, curry goat with rice and curry goat roti. Portions were reasonable for the price. Food was high quality and delicious. Service was awesome. Nice comfortable spot for Jamaican food.",a month ago,59:49.9,5,Hannah Hernandez,170,https://www.google.com/maps/contrib/109643756031178776316/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNkeUx2c3BRRRAB,"The food is delicious and the drinks are a must try. Jody is a great server, I always see her on Saturday and Sundays, she shows a warm and welcoming attitude.",a month ago,59:49.9,5,Sean Hanson,0,https://www.google.com/maps/contrib/109743007137744399296/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR0OTVuOEZBEAE,Order the jerk chicken Alfredo pasta and it was absolutely amazing that I had to order another one to take home . Highly recommend this place . The service was also great aswell . You will not be disappointed ☺️,a month ago,59:56.2,5,Feyisola Akinsanmi,0,https://www.google.com/maps/contrib/101776315334264246958/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUR0bDUzTTdRRRAB,,a month ago,59:56.2,4,The Doan,226,https://www.google.com/maps/contrib/115906061651539429852/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR0bGFHek1BEAE,The best 👌🏽 …,a month ago,59:56.2,5,Mathew Beckford,3,https://www.google.com/maps/contrib/109476266021159419811/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR0LXJ2Y1N3EAE,"I ate at this restaurant approximately 6 months ago on a whim, because we were starving and thought the place looked cute. We came in at around 8:30pm, and there were around 5 tables seated. …",a month ago,59:56.2,1,Nat H,6,https://www.google.com/maps/contrib/102128260075974594538/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR0ME5QZkR3EAE,Finally got around to checking out this place. Had the goat roti for lunch - it was delicious and substantial! The service was excellent as well. I’ll definitely be back soon!,a month ago,59:56.2,5,Debra Lary,1,https://www.google.com/maps/contrib/101158965286256731842/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR0b0pMbmF3EAE,The best jerk chicken I have ever had in a restaurant. The curry goat roti and amazing too.,a month ago,59:56.2,5,Gabriel Rambert,23,https://www.google.com/maps/contrib/110326052736026167782/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR0d0s3MUR3EAE,,a month ago,59:56.2,5,Leslie Cserepy,0,https://www.google.com/maps/contrib/108153057905164083064/reviews?hl=en,
